event_id,event_name,event_type,genre,subgenre,date_local,time_local,venue_name,venue_city,venue_state,venue_lat,venue_lon,url
1A4Zk8VGkeNl9iL,Washington Mystics vs. Las Vegas Aces,Sports,Basketball,WNBA,2026-07-22,19:30:00,CareFirst Arena,Washington,DC,38.84683200,-76.99112900,https://www.ticketmaster.com/washington-mystics-vs-las-vegas-aces-washington-district-of-columbia-07-22-2026/event/15006434A3AD7B1F
Z7r9jZ1A7Q8Pp,Washington Nationals vs. Arizona Diamondbacks,Sports,Baseball,MLB,2026-07-24,18:45:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8Pp
Z7r9jZ1A7Q8P9,Washington Nationals vs Arizona Diamondbacks: Harry Potter Day Tank Top,Sports,Baseball,MLB,2026-07-25,16:05:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8P9
1A4ZkCKGkda4BkC,D.C. United vs Toronto FC,Sports,Soccer,MLS,2026-07-25,19:30:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.ticketmaster.com/dc-united-vs-toronto-fc-washington-district-of-columbia-07-25-2026/event/15006393C957A18E
Z7r9jZ1A7Q8P_,Washington Nationals vs Arizona Diamondbacks: Kids Plush Keychain,Sports,Baseball,MLB,2026-07-26,13:35:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8P_
1A4Zk8IGkdpZz3p,Women's Empowerment Night: Washington Spirit vs. Denver Summit FC,Sports,Soccer,Soccer,2026-07-26,19:00:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.ticketmaster.com/womens-empowerment-night-washington-spirit-vs-washington-district-of-columbia-07-26-2026/event/15006428D6038496
1AvfZ_dGkmIeye_,Premium Spaces: Washington Spirit vs. Denver Summit FC,Sports,Soccer,Soccer,2026-07-26,19:00:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.gofevo.com/group/PREMIUM0726
Z7r9jZ1A7Q8PO,Washington Nationals vs. Toronto Blue Jays,Sports,Baseball,MLB,2026-07-27,18:45:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8PO
Z7r9jZ1A7Q8Px,Washington Nationals vs. Toronto Blue Jays,Sports,Baseball,MLB,2026-07-28,18:45:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8Px
1A4Zk8VGkeNi9iP,Washington Mystics vs. Connecticut Sun,Sports,Basketball,WNBA,2026-07-28,19:30:00,CareFirst Arena,Washington,DC,38.84683200,-76.99112900,https://www.ticketmaster.com/washington-mystics-vs-connecticut-sun-washington-district-of-columbia-07-28-2026/event/15006434A3B17B25
1AvfZ_6Gkl0j1WD,Washington Mystics vs. Connecticut Sun: Mystics x Space Jam,Sports,Basketball,WNBA,2026-07-28,19:30:00,CareFirst Arena,Washington,DC,38.84683200,-76.99112900,https://www.gofevo.com/event/Mystics-SpaceJam
Z7r9jZ1A7Q8PN,Washington Nationals vs. Toronto Blue Jays,Sports,Baseball,MLB,2026-07-29,13:05:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8PN
1A4Zk8VGkeNcEin,Washington Mystics vs. Dallas Wings,Sports,Basketball,WNBA,2026-07-31,19:30:00,CareFirst Arena,Washington,DC,38.84683200,-76.99112900,https://www.ticketmaster.com/washington-mystics-vs-dallas-wings-washington-district-of-columbia-07-31-2026/event/15006434A3B67B2A
1A4ZkCKGkda_nkq,D.C. United vs Nashville SC,Sports,Soccer,MLS,2026-08-01,19:30:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.ticketmaster.com/dc-united-vs-nashville-sc-washington-district-of-columbia-08-01-2026/event/15006393C966A19D
1A4Zk8IGkdpvz3j,Cancer Awareness Day: Washington Spirit vs. San Diego Wave FC,Sports,Soccer,Soccer,2026-08-02,16:00:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.ticketmaster.com/cancer-awareness-day-washington-spirit-vs-washington-district-of-columbia-08-02-2026/event/15006428D607849C
1AvfZ_dGkmIdaeh,Premium Spaces: Washington Spirit vs. San Diego Wave FC,Sports,Soccer,Soccer,2026-08-02,16:00:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.gofevo.com/group/PREMIUM0802
1A4Zk8VGkeNmEic,Washington Mystics vs. Dallas Wings,Sports,Basketball,WNBA,2026-08-05,19:30:00,CareFirst Arena,Washington,DC,38.84683200,-76.99112900,https://www.ticketmaster.com/washington-mystics-vs-dallas-wings-washington-district-of-columbia-08-05-2026/event/15006434A3BA7B2D
Z7r9jZ1A7Q8PP,Washington Nationals vs. Cincinnati Reds,Sports,Baseball,MLB,2026-08-07,18:45:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8PP
1A4Zk8VGkeNRMis,Washington Mystics vs. Atlanta Dream,Sports,Basketball,WNBA,2026-08-07,19:30:00,CareFirst Arena,Washington,DC,38.84683200,-76.99112900,https://www.ticketmaster.com/washington-mystics-vs-atlanta-dream-washington-district-of-columbia-08-07-2026/event/15006434A3BF7B31
1A4Zk8IGkdpdF3x,Culture Night: Washington Spirit vs. North Carolina Courage,Sports,Soccer,Soccer,2026-08-08,18:30:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.ticketmaster.com/culture-night-washington-spirit-vs-north-washington-district-of-columbia-08-08-2026/event/15006428D60C84A2
1AvfZ_dGkmId_eq,Premium Spaces: Washington Spirit vs. North Carolina Courage,Sports,Soccer,Soccer,2026-08-08,18:30:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.gofevo.com/group/PREMIUM0808
Z7r9jZ1A7Q8PJ,Washington Nationals vs Cincinnati Reds: Hawaiian Shirt & Shorts Set,Sports,Baseball,MLB,2026-08-08,18:45:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8PJ
Z7r9jZ1A7Q8PI,Washington Nationals vs Cincinnati Reds: Kids Lunch Box,Sports,Baseball,MLB,2026-08-09,12:15:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8PI
1A4Zk8VGkeNYMiV,Washington Mystics vs. Phoenix Mercury,Sports,Basketball,WNBA,2026-08-09,15:00:00,CareFirst Arena,Washington,DC,38.84683200,-76.99112900,https://www.ticketmaster.com/washington-mystics-vs-phoenix-mercury-washington-district-of-columbia-08-09-2026/event/15006434A3C37B34
Z7r9jZ1A7Q8Pt,Washington Nationals vs. Chicago Cubs,Sports,Baseball,MLB,2026-08-11,18:45:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8Pt
Z7r9jZ1A7Q8Ps,Washington Nationals vs. Chicago Cubs,Sports,Baseball,MLB,2026-08-12,18:45:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8Ps
Z7r9jZ1A7Q8Pw,Washington Nationals vs. Chicago Cubs,Sports,Baseball,MLB,2026-08-13,16:05:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8Pw
1A4Zk8VGkeNw6iH,Washington Mystics vs. Los Angeles Sparks,Sports,Basketball,WNBA,2026-08-15,19:30:00,CareFirst Arena,Washington,DC,38.84683200,-76.99112900,https://www.ticketmaster.com/washington-mystics-vs-los-angeles-sparks-washington-district-of-columbia-08-15-2026/event/15006434A3C87B3C
1A4ZkCKGkdaqnkU,D.C. United vs New England Revolution,Sports,Soccer,MLS,2026-08-19,19:30:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.ticketmaster.com/dc-united-vs-new-england-revolution-washington-district-of-columbia-08-19-2026/event/15006393C976A1B6
1A4Zk8VGkeNS6cZ,Washington Mystics vs. Toronto Tempo,Sports,Basketball,WNBA,2026-08-19,20:00:00,CareFirst Arena,Washington,DC,38.84683200,-76.99112900,https://www.ticketmaster.com/washington-mystics-vs-toronto-tempo-washington-district-of-columbia-08-19-2026/event/15006434A3CC7B40
1A4Zk8VGkeNV6cd,Washington Mystics vs. Minnesota Lynx,Sports,Basketball,WNBA,2026-08-21,19:30:00,CareFirst Arena,Washington,DC,38.84683200,-76.99112900,https://www.ticketmaster.com/washington-mystics-vs-minnesota-lynx-washington-district-of-columbia-08-21-2026/event/15006434A3D07B43
1A4Zk8IGkdp7b3w,Pride: Washington Spirit vs. Orlando Pride,Sports,Soccer,Soccer,2026-08-23,16:00:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.ticketmaster.com/pride-washington-spirit-vs-orlando-pride-washington-district-of-columbia-08-23-2026/event/15006428D61184B2
1AvfZ_dGkmIdteO,Premium Spaces: Washington Spirit vs. Orlando Pride,Sports,Soccer,Soccer,2026-08-23,16:00:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.gofevo.com/group/PREMIUM0823
Z7r9jZ1A7Q8PV,Washington Nationals vs. Colorado Rockies,Sports,Baseball,MLB,2026-08-24,18:45:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8PV
Z7r9jZ1A7Q8Pg,Washington Nationals vs. Colorado Rockies,Sports,Baseball,MLB,2026-08-25,18:45:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8Pg
Z7r9jZ1A7Q8PM,Washington Nationals vs. Colorado Rockies,Sports,Baseball,MLB,2026-08-26,18:45:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8PM
Z7r9jZ1A7Q8Pz,Washington Nationals vs. Colorado Rockies,Sports,Baseball,MLB,2026-08-27,13:05:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8Pz
Z7r9jZ1A7Q8JZ,Washington Nationals vs. Miami Marlins,Sports,Baseball,MLB,2026-08-28,18:45:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8JZ
Z7r9jZ1A7Q8Jv,Washington Nationals vs Miami Marlins: James Wood Bobblehead,Sports,Baseball,MLB,2026-08-29,16:05:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8Jv
1A4ZkCKGkdax16F,D.C. United vs Los Angeles Football Club,Sports,Soccer,MLS,2026-08-29,19:30:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.ticketmaster.com/dc-united-vs-los-angeles-football-washington-district-of-columbia-08-29-2026/event/15006393C988A1C8
Z7r9jZ1A7-OAU,Georgetown Hoyas Football vs. Lafayette College Leopards Football,Sports,Football,College,2026-08-29,,Cooper Field,Washington,DC,38.914700000,-77.077103000,https://www.ticketmaster.com/event/Z7r9jZ1A7-OAU
Z7r9jZ1A7Q8Jd,Washington Nationals vs. Miami Marlins,Sports,Baseball,MLB,2026-08-30,12:15:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8Jd
1A4Zk8IGkdpAb3M,Washington Spirit vs. Bay FC,Sports,Soccer,Soccer,2026-08-30,12:30:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.ticketmaster.com/washington-spirit-vs-bay-fc-washington-district-of-columbia-08-30-2026/event/15006428D61584B7
1AvfZ_dGkmI7aeN,Premium Spaces: Washington Spirit vs. Bay FC,Sports,Soccer,Soccer,2026-08-30,12:30:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.gofevo.com/group/PREMIUM083026
Z7r9jZ1A7Q8J7,Washington Nationals vs. Miami Marlins,Sports,Baseball,MLB,2026-08-31,18:45:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8J7
Z7r9jZ1A7Q8Jk,Washington Nationals vs. Atlanta Braves,Sports,Baseball,MLB,2026-09-01,18:45:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8Jk
Z7r9jZ1A7Q8J6,Washington Nationals vs. Atlanta Braves,Sports,Baseball,MLB,2026-09-02,13:05:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8J6
Z7r9jZ1A7-OAM,Georgetown Hoyas Football vs. Lehigh Mountain Hawks Football,Sports,Football,College,2026-09-05,,Cooper Field,Washington,DC,38.914700000,-77.077103000,https://www.ticketmaster.com/event/Z7r9jZ1A7-OAM
1A4ZkCKGkdaJn6r,D.C. United vs Columbus Crew,Sports,Soccer,MLS,2026-09-09,19:30:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.ticketmaster.com/dc-united-vs-columbus-crew-washington-district-of-columbia-09-09-2026/event/15006393C99AA1DE
Z7r9jZ1A7Q8Ja,Washington Nationals vs. Los Angeles Angels,Sports,Baseball,MLB,2026-09-11,18:45:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8Ja
Z7r9jZ1A7Q8J8,Washington Nationals vs Los Angeles Angels: Expos Replica Jersey,Sports,Baseball,MLB,2026-09-12,16:05:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8J8
1A4ZkCKGkdalQ6c,D.C. United vs Atlanta United FC,Sports,Soccer,MLS,2026-09-12,19:30:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.ticketmaster.com/dc-united-vs-atlanta-united-fc-washington-district-of-columbia-09-12-2026/event/15006393C9ADA1ED
1A4Zk8IGkdpkb3H,Spirit & Paws Day: Washington Spirit vs. Boston Legacy FC,Sports,Soccer,Soccer,2026-09-13,13:00:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.ticketmaster.com/spirit-paws-day-washington-spirit-vs-washington-district-of-columbia-09-13-2026/event/15006428D61984BC
1AvfZ_dGkmI7_eP,Premium Spaces: Washington Spirit vs. Boston Legacy FC,Sports,Soccer,Soccer,2026-09-13,13:00:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.gofevo.com/group/PRRMIUM0913
Z7r9jZ1A7Q8Jo,Washington Nationals vs. Los Angeles Angels,Sports,Baseball,MLB,2026-09-13,13:35:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8Jo
Z7r9jZ1A7Q8J3,Washington Nationals vs. Philadelphia Phillies,Sports,Baseball,MLB,2026-09-15,18:45:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8J3
Z7r9jZ1A7Q8JK,Washington Nationals vs. Philadelphia Phillies,Sports,Baseball,MLB,2026-09-16,18:45:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8JK
1A4ZkCKGkdaSQFv,D.C. United vs Charlotte FC,Sports,Soccer,MLS,2026-09-19,19:30:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.ticketmaster.com/dc-united-vs-charlotte-fc-washington-district-of-columbia-09-19-2026/event/15006393C9CDA201
1A4Zk8VGkeNg9ck,Washington Mystics vs. Connecticut Sun,Sports,Basketball,WNBA,2026-09-22,19:30:00,CareFirst Arena,Washington,DC,38.84683200,-76.99112900,https://www.ticketmaster.com/washington-mystics-vs-connecticut-sun-washington-district-of-columbia-09-22-2026/event/15006434A3D57B46
1A4ZkoeGkdiS1LJ,Washington Mystics vs. Chicago Sky,Sports,Basketball,WNBA,2026-09-24,19:30:00,Capital One Arena,Washington,DC,38.89741200,-77.02002900,https://www.ticketmaster.com/washington-mystics-vs-chicago-sky-washington-district-of-columbia-09-24-2026/event/15006442ECCCA7E6
Z7r9jZ1A7Q8Jf,Washington Nationals vs New York Mets: Nationals Football Jersey,Sports,Baseball,MLB,2026-09-25,18:45:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8Jf
Z7r9jZ1A7Q8J4,Washington Nationals vs New York Mets: Fan Appreciation Weekend,Sports,Baseball,MLB,2026-09-26,16:05:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8J4
1A4Zk8IGkdp6IKe,CVS Health Day: Washington Spirit vs. Angel City FC,Sports,Soccer,Soccer,2026-09-26,18:30:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.ticketmaster.com/cvs-health-day-washington-spirit-vs-washington-district-of-columbia-09-26-2026/event/15006428D61E84C2
1AvfZ_dGkmI7teE,Premium Spaces: Washington Spirit vs. Angel City FC,Sports,Soccer,Soccer,2026-09-26,18:30:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.gofevo.com/group/PREMIUM0926
Z7r9jZ1A7Q8Jp,Washington Nationals vs New York Mets: Fan Appreciation Weekend,Sports,Baseball,MLB,2026-09-27,15:05:00,Nationals Park,Washington,DC,38.882000000,-76.992500000,https://www.ticketmaster.com/event/Z7r9jZ1A7Q8Jp
Z7r9jZ1A7-OAz,Georgetown Hoyas Football vs. Cornell Big Red Football,Sports,Football,College,2026-10-03,,Cooper Field,Washington,DC,38.914700000,-77.077103000,https://www.ticketmaster.com/event/Z7r9jZ1A7-OAz
Z7r9jZ1A7-OAy,Georgetown Hoyas Football vs. Bucknell Bison Football,Sports,Football,College,2026-10-10,,Cooper Field,Washington,DC,38.914700000,-77.077103000,https://www.ticketmaster.com/event/Z7r9jZ1A7-OAy
1A4ZkCKGkdaTQFY,D.C. United vs New York Red Bulls,Sports,Soccer,MLS,2026-10-14,19:30:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.ticketmaster.com/dc-united-vs-new-york-red-washington-district-of-columbia-10-14-2026/event/15006393C9FDA230
1A4Zk8IGkdpFIKk,District vs. Empire: Washington Spirit vs. NJ/NY Gotham FC,Sports,Soccer,Soccer,2026-10-17,12:30:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.ticketmaster.com/district-vs-empire-washington-spirit-vs-washington-district-of-columbia-10-17-2026/event/15006428D62284C6
1AvfZ_dGkmI7yen,Premium Spaces: Washington Spirit vs. NJ/NY Gotham FC,Sports,Soccer,Soccer,2026-10-17,12:30:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.gofevo.com/group/PREMIUM1017
Z7r9jZ1A7-YZ8,Howard University Bison Football vs. Morehouse Maroon Tigers Football,Sports,Miscellaneous,Miscellaneous,2026-10-17,,Greene Stadium,Washington,DC,38.922100000,-77.019997000,https://www.ticketmaster.com/event/Z7r9jZ1A7-YZ8
1A4ZkCKGkd171ae,D.C. United vs FC Cincinnati,Sports,Soccer,MLS,2026-10-24,19:30:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.ticketmaster.com/dc-united-vs-fc-cincinnati-washington-district-of-columbia-10-24-2026/event/15006393CA10A242
1A4Zk8IGkdpazK1,Fan Appreciation: Washington Spirit vs. Chicago Stars FC,Sports,Soccer,Soccer,2026-11-01,17:00:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.ticketmaster.com/fan-appreciation-washington-spirit-vs-chicago-washington-district-of-columbia-11-01-2026/event/15006428D62784CA
1AvfZ_dGkmIA_ec,Premium Spaces: Washington Spirit vs. Chicago Stars FC,Sports,Soccer,Soccer,2026-11-01,17:00:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.gofevo.com/group/PREMIUM1101
1A4ZkCKGkd16Qa1,D.C. United vs New York City FC,Sports,Soccer,MLS,2026-11-07,16:00:00,Audi Field,Washington,DC,38.86799800,-77.01364200,https://www.ticketmaster.com/dc-united-vs-new-york-city-washington-district-of-columbia-11-07-2026/event/15006393CA1DA24A
Z7r9jZ1A7-OkZ,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,Sports,Football,College,2026-11-07,,Cooper Field,Washington,DC,38.914700000,-77.077103000,https://www.ticketmaster.com/event/Z7r9jZ1A7-OkZ
Z7r9jZ1A7-YZo,Howard University Bison Football vs. South Carolina State Bulldogs Football,Sports,Miscellaneous,Miscellaneous,2026-11-07,,Greene Stadium,Washington,DC,38.922100000,-77.019997000,https://www.ticketmaster.com/event/Z7r9jZ1A7-YZo
Z7r9jZ1A7-YZ3,Howard University Bison Football vs. Delaware State Hornets Football,Sports,Miscellaneous,Miscellaneous,2026-11-14,,Greene Stadium,Washington,DC,38.922100000,-77.019997000,https://www.ticketmaster.com/event/Z7r9jZ1A7-YZ3
1A4ZkoVGkeyLyuN,Adonay Motivational Speaker - Live in DC,Miscellaneous,Lecture/Seminar,Lecture/Seminar,2026-03-28,19:00:00,Warner Theatre,Washington,DC,38.89612090,-77.02961010,https://www.ticketmaster.com/adonay-motivational-speaker-live-in-dc-washington-district-of-columbia-03-28-2026/event/15006474B97F9363
Z7r9jZ1A7j-Ce,Inherit the Wind,Arts & Theatre,Miscellaneous,Miscellaneous,2026-03-28,20:00:00,Fichandler Theatre,Washington,DC,38.877998000,-77.019798000,https://www.ticketmaster.com/event/Z7r9jZ1A7j-Ce
Z7r9jZ1A7j-8p,Inherit the Wind,Arts & Theatre,Miscellaneous,Miscellaneous,2026-03-29,18:00:00,Fichandler Theatre,Washington,DC,38.877998000,-77.019798000,https://www.ticketmaster.com/event/Z7r9jZ1A7j-8p
Z7r9jZ1A7j-8Z,Inherit the Wind,Arts & Theatre,Miscellaneous,Miscellaneous,2026-03-31,19:30:00,Fichandler Theatre,Washington,DC,38.877998000,-77.019798000,https://www.ticketmaster.com/event/Z7r9jZ1A7j-8Z
Z7r9jZ1A7j-8e,Inherit the Wind,Arts & Theatre,Miscellaneous,Miscellaneous,2026-04-01,12:00:00,Fichandler Theatre,Washington,DC,38.877998000,-77.019798000,https://www.ticketmaster.com/event/Z7r9jZ1A7j-8e
Z7r9jZ1A7j-86,Inherit the Wind,Arts & Theatre,Miscellaneous,Miscellaneous,2026-04-01,19:30:00,Fichandler Theatre,Washington,DC,38.877998000,-77.019798000,https://www.ticketmaster.com/event/Z7r9jZ1A7j-86
Z7r9jZ1A7j-C_,Inherit the Wind,Arts & Theatre,Miscellaneous,Miscellaneous,2026-04-02,12:00:00,Fichandler Theatre,Washington,DC,38.877998000,-77.019798000,https://www.ticketmaster.com/event/Z7r9jZ1A7j-C_
Z7r9jZ1A7j-Ca,Inherit the Wind,Arts & Theatre,Miscellaneous,Miscellaneous,2026-04-02,20:00:00,Fichandler Theatre,Washington,DC,38.877998000,-77.019798000,https://www.ticketmaster.com/event/Z7r9jZ1A7j-Ca
Z7r9jZ1A7j-8f,Inherit the Wind,Arts & Theatre,Miscellaneous,Miscellaneous,2026-04-03,20:00:00,Fichandler Theatre,Washington,DC,38.877998000,-77.019798000,https://www.ticketmaster.com/event/Z7r9jZ1A7j-8f
Z7r9jZ1A7j-Co,Inherit the Wind,Arts & Theatre,Miscellaneous,Miscellaneous,2026-04-04,14:00:00,Fichandler Theatre,Washington,DC,38.877998000,-77.019798000,https://www.ticketmaster.com/event/Z7r9jZ1A7j-Co
Z7r9jZ1A7j-88,Inherit the Wind,Arts & Theatre,Miscellaneous,Miscellaneous,2026-04-04,20:00:00,Fichandler Theatre,Washington,DC,38.877998000,-77.019798000,https://www.ticketmaster.com/event/Z7r9jZ1A7j-88
Z7r9jZ1A7j-C8,Inherit the Wind,Arts & Theatre,Miscellaneous,Miscellaneous,2026-04-05,14:00:00,Fichandler Theatre,Washington,DC,38.877998000,-77.019798000,https://www.ticketmaster.com/event/Z7r9jZ1A7j-C8
17A8vxG6udIe4IW,Matt Fraser - America's Top Psychic Medium,Miscellaneous,Psychics/Mediums/Hypnotists,Psychics/Mediums/Hypnotists,2026-04-17,20:00:00,Warner Theatre,Washington,DC,38.89612090,-77.02961010,https://www.ticketmaster.com/matt-fraser-americas-top-psychic-medium-washington-district-of-columbia-04-17-2026/event/150062D0E8095A3D
1AvfZbgGkSSkDCQ,An Afternoon with David Sedaris,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,2026-04-19,15:00:00,DAR Constitution Hall,Washington,DC,38.89423638,-77.04092216,https://www.ticketmaster.com/an-afternoon-with-david-sedaris-washington-district-of-columbia-04-19-2026/event/1500635CF31BB39A
rZ7HnEZ1AfAek7,EMMA GREDE: Start With Yourself Book Tour,Miscellaneous,,,2026-04-23,19:00:00,Howard Theatre,Washington,DC,38.9153136,-77.0210937,https://www.ticketweb.com/event/emma-grede-start-with-yourself-howard-theatre-tickets/14142184
1avfZ_A7_1aZd8k1,JeCaryous Johnson Presents: Set It Off Live!,Arts & Theatre,Theatre,Comedy,2026-04-24,20:00:00,Warner Theatre,Washington,DC,38.89612090,-77.02961010,https://www.ticketmaster.com/jecaryous-johnson-presents-set-it-off-washington-district-of-columbia-04-24-2026/event/1500645119289F59
164Zkook3ZAG18kG,JeCaryous Johnson Presents: Set It Off Live!,Arts & Theatre,Theatre,Comedy,2026-04-25,15:00:00,Warner Theatre,Washington,DC,38.89612090,-77.02961010,https://www.ticketmaster.com/jecaryous-johnson-presents-set-it-off-washington-district-of-columbia-04-25-2026/event/15006451192B9F5B
164Zkook3ZA2186v,JeCaryous Johnson Presents: Set It Off Live!,Arts & Theatre,Theatre,Comedy,2026-04-25,20:00:00,Warner Theatre,Washington,DC,38.89612090,-77.02961010,https://www.ticketmaster.com/jecaryous-johnson-presents-set-it-off-washington-district-of-columbia-04-25-2026/event/15006451192E9F60
rZ7HnEZ1AfkaOf,Lue Elizondo - Persona Non Grata Tour,Miscellaneous,,,2026-05-07,20:00:00,Howard Theatre,Washington,DC,38.9153136,-77.0210937,https://www.ticketweb.com/event/lue-elizondo-persona-howard-theatre-tickets/14189814
Z7r9jZ1A7j3ox,West Side Story w/ Washington National Opera,Arts & Theatre,Theatre,Musical,2026-05-08,19:30:00,Trump Kennedy Center - Opera House,Washington,DC,38.900501000,-77.049004000,https://www.ticketmaster.com/event/Z7r9jZ1A7j3ox
Z7r9jZ1A7j3oN,West Side Story w/ Washington National Opera,Arts & Theatre,Theatre,Musical,2026-05-10,14:00:00,Trump Kennedy Center - Opera House,Washington,DC,38.900501000,-77.049004000,https://www.ticketmaster.com/event/Z7r9jZ1A7j3oN
Z7r9jZ1A7j3o0,West Side Story w/ Washington National Opera,Arts & Theatre,Theatre,Musical,2026-05-11,19:00:00,Trump Kennedy Center - Opera House,Washington,DC,38.900501000,-77.049004000,https://www.ticketmaster.com/event/Z7r9jZ1A7j3o0
Z7r9jZ1A7j3oP,West Side Story w/ Washington National Opera,Arts & Theatre,Theatre,Musical,2026-05-13,19:30:00,Trump Kennedy Center - Opera House,Washington,DC,38.900501000,-77.049004000,https://www.ticketmaster.com/event/Z7r9jZ1A7j3oP
Z7r9jZ1A7j3oJ,West Side Story w/ Washington National Opera,Arts & Theatre,Theatre,Musical,2026-05-14,19:30:00,Trump Kennedy Center - Opera House,Washington,DC,38.900501000,-77.049004000,https://www.ticketmaster.com/event/Z7r9jZ1A7j3oJ
Z7r9jZ1A7j3oE,West Side Story w/ Washington National Opera,Arts & Theatre,Theatre,Musical,2026-05-15,19:30:00,Trump Kennedy Center - Opera House,Washington,DC,38.900501000,-77.049004000,https://www.ticketmaster.com/event/Z7r9jZ1A7j3oE
